[rosmaster.main][INFO] 2021-08-28 13:41:52,517: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-08-28 13:41:52,518: Starting ROS Master Node
[rosmaster.master][INFO] 2021-08-28 13:56:52,728: publisherUpdate[/tf] -> http://192.168.1.104:33795/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']: sec=0.01, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2021-08-28 13:56:52,728: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:33795/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:43377/', 'http://192.168.1.104:46571/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']
[rosmaster.threadpool][ERROR] 2021-08-28 13:56:52,741: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-08-28 13:56:52,746: publisherUpdate[/tf] -> http://192.168.1.104:38937/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,744: -PUB [/rosout] /base_footprint2base_link http://192.168.1.104:38879/
[rosmaster.master][INFO] 2021-08-28 13:56:52,745: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:33795/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:43377/', 'http://192.168.1.104:46571/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:56:52,753: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:43377/', 'http://192.168.1.104:46571/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,748: -PUB [/cmd_vel] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:56:52,755: -PUB [/rosout] /base_link_to_laser4 http://192.168.1.104:46413/
[rosmaster.master][INFO] 2021-08-28 13:56:52,756: -PUB [/rosout] /base_link2laser_link http://192.168.1.104:37915/
[rosmaster.master][INFO] 2021-08-28 13:56:52,757: -PUB [/tf] /base_link_to_laser4 http://192.168.1.104:46413/
[rosmaster.master][INFO] 2021-08-28 13:56:52,743: publisherUpdate[/tf] -> http://192.168.1.104:43377/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']: sec=0.02, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-08-28 13:56:52,776: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-08-28 13:56:52,776: publisherUpdate[/tf] -> http://192.168.1.104:33215/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,775: -PUB [/tf] /base_footprint2base_link http://192.168.1.104:38879/
[rosmaster.master][INFO] 2021-08-28 13:56:52,779: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:43377/', 'http://192.168.1.104:46571/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:56:52,790: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:43377/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,767: publisherUpdate[/tf] -> http://192.168.1.104:38937/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']: sec=0.02, result=[0, 'Unknown Error', 0]
[rosmaster.master][INFO] 2021-08-28 13:56:52,795: publisherUpdate[/tf] -> http://192.168.1.104:43377/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,779: -PUB [/move_base/current_goal] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:56:52,811: -PUB [/move_base/goal] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:56:52,786: publisherUpdate[/tf] -> http://192.168.1.104:33215/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:56:52,812: publisherUpdate[/tf] -> http://192.168.1.104:38937/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,812: -PUB [/tf] /base_link2laser_link http://192.168.1.104:37915/
[rosmaster.master][INFO] 2021-08-28 13:56:52,814: -PUB [/rosout] /ydlidar_node http://192.168.1.104:44143/
[rosmaster.master][INFO] 2021-08-28 13:56:52,815: -SERVICE [/base_link2laser_link/get_loggers] /base_link2laser_link rosrpc://192.168.1.104:47511
[rosmaster.master][INFO] 2021-08-28 13:56:52,817: -PUB [/scan] /ydlidar_node http://192.168.1.104:44143/
[rosmaster.master][INFO] 2021-08-28 13:56:52,818: -SERVICE [/base_link_to_laser4/get_loggers] /base_link_to_laser4 rosrpc://192.168.1.104:35877
[rosmaster.master][INFO] 2021-08-28 13:56:52,821: -SERVICE [/ydlidar_node/get_loggers] /ydlidar_node rosrpc://192.168.1.104:54853
[rosmaster.master][INFO] 2021-08-28 13:56:52,807: publisherUpdate[/tf] -> http://192.168.1.104:43377/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']: sec=0.01, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2021-08-28 13:56:52,825: -SERVICE [/base_footprint2base_link/get_loggers] /base_footprint2base_link rosrpc://192.168.1.104:38299
[rosmaster.master][INFO] 2021-08-28 13:56:52,828: -SERVICE [/base_link_to_laser4/set_logger_level] /base_link_to_laser4 rosrpc://192.168.1.104:35877
[rosmaster.master][INFO] 2021-08-28 13:56:52,832: -SERVICE [/base_footprint2base_link/set_logger_level] /base_footprint2base_link rosrpc://192.168.1.104:38299
[rosmaster.master][INFO] 2021-08-28 13:56:52,832: -SERVICE [/base_link2laser_link/set_logger_level] /base_link2laser_link rosrpc://192.168.1.104:47511
[rosmaster.master][INFO] 2021-08-28 13:56:52,833: -SERVICE [/ydlidar_node/set_logger_level] /ydlidar_node rosrpc://192.168.1.104:54853
[rosmaster.master][INFO] 2021-08-28 13:56:52,827: publisherUpdate[/tf] -> http://192.168.1.104:38937/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']: sec=0.01, result=[0, 'Unknown Error', 0]
[rosmaster.master][INFO] 2021-08-28 13:56:52,835: publisherUpdate[/tf] -> http://192.168.1.104:33215/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,837: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:43377/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']: sec=0.05, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:56:52,838: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']
[rosmaster.threadpool][ERROR] 2021-08-28 13:56:52,839: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-08-28 13:56:52,841: publisherUpdate[/tf] -> http://192.168.1.104:43377/ ['http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,840: publisherUpdate[/tf] -> http://192.168.1.104:33215/ ['http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:56:52,842: publisherUpdate[/tf] -> http://192.168.1.104:38937/ ['http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,834: -PUB [/move_base/global_costmap/static/parameter_descriptions] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:56:52,847: -PUB [/rosout] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:56:52,849: -PUB [/diagnostics] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:56:52,851: -PUB [/tf] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:56:52,854: -PUB [/amcl_pose] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:56:52,861: publisherUpdate[/tf] -> http://192.168.1.104:38937/ ['http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']: sec=0.02, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-08-28 13:56:52,862: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-08-28 13:56:52,863: publisherUpdate[/tf] -> http://192.168.1.104:33215/ ['http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,857: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38879/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:56:52,864: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,859: publisherUpdate[/tf] -> http://192.168.1.104:43377/ ['http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']: sec=0.02, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-08-28 13:56:52,867: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-08-28 13:56:52,867: publisherUpdate[/move_base/goal] -> http://192.168.1.104:43377/ []
[rosmaster.master][INFO] 2021-08-28 13:56:52,868: -PUB [/particlecloud] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:56:52,870: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:46413/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:56:52,874: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,873: -PUB [/amcl/parameter_descriptions] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:56:52,876: publisherUpdate[/move_base/goal] -> http://192.168.1.104:43377/ []: sec=0.01, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-08-28 13:56:52,878: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-08-28 13:56:52,878: publisherUpdate[/tf] -> http://192.168.1.104:43377/ ['http://192.168.1.104:38937/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,880: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:37915/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:56:52,880: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,882: publisherUpdate[/tf] -> http://192.168.1.104:43377/ ['http://192.168.1.104:38937/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2021-08-28 13:56:52,884: -PUB [/amcl/parameter_updates] /amcl http://192.168.1.104:38937/
[rosmaster.threadpool][ERROR] 2021-08-28 13:56:52,884: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-08-28 13:56:52,886: publisherUpdate[/tf] -> http://192.168.1.104:33215/ ['http://192.168.1.104:37915/', 'http://192.168.1.104:38937/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:56:52,887: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:44143/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:56:52,887: -PUB [/move_base/global_costmap/static/parameter_updates] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:56:52,890: -SUB [/tf] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:56:52,889: publisherUpdate[/tf] -> http://192.168.1.104:33215/ ['http://192.168.1.104:38937/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,888: publisherUpdate[/tf] -> http://192.168.1.104:38937/ ['http://192.168.1.104:38937/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,893: -PUB [/move_base/global_costmap/sensor/parameter_descriptions] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:56:52,896: -PUB [/move_base/global_costmap/sensor/parameter_updates] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:56:52,894: publisherUpdate[/tf] -> http://192.168.1.104:33215/ ['http://192.168.1.104:38937/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:56:52,891: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,898: publisherUpdate[/tf] -> http://192.168.1.104:38937/ ['http://192.168.1.104:38937/']: sec=0.01, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-08-28 13:56:52,901: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-08-28 13:56:52,898: publisherUpdate[/scan] -> http://192.168.1.104:43377/ []
[rosmaster.master][INFO] 2021-08-28 13:56:52,898: -SUB [/tf_static] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:56:52,902: publisherUpdate[/scan] -> http://192.168.1.104:38937/ []
[rosmaster.master][INFO] 2021-08-28 13:56:52,904: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:38937/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:56:52,907: publisherUpdate[/scan] -> http://192.168.1.104:43377/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2021-08-28 13:56:52,907: -PUB [/move_base/global_costmap/inflation/parameter_descriptions] /move_base http://192.168.1.104:43377/
[rosmaster.master][INFO] 2021-08-28 13:56:52,909: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']
[rosmaster.master][INFO] 2021-08-28 13:56:52,910: publisherUpdate[/scan] -> http://192.168.1.104:38937/ []: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2021-08-28 13:56:52,911: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-08-28 13:56:52,913: -SUB [/scan] /amcl http://192.168.1.104:38937/
[rosmaster.master][INFO] 2021-08-28 13:56:52,914: publisherUpdate[/rosout] -> http://192.168.1.104:36487/ ['http://192.168.1.104:33471/', 'http://192.168.1.104:41051/', 'http://192.168.1.104:33215/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-08-28 13:56:52,918: publisherUpdate[/tf] -> http://192.168.1.104:38937/ []
[rosmaster.master][INFO] 2021-08-28 13:56:52,915: publisherUpdate[/tf] -> http://192.168.1.104:43377/ []
[rosmaster.master][INFO] 2021-08-28 13:56:52,917: -SUB [/initialpose] /amcl http://192.168.1.104:38937/
[rosmaster.threadpool][ERROR] 2021-08-28 13:56:52,915: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
